chr	start	end	name	score	strand	gene	external_gene_name	annotation	finalized_annotation	grouped_annotation	annotation_count	TOTAL_TagCount	Nuc_F_M_BC	Nuc_F_S_BC	Cyto_F_M_BC	Cyto_F_S_BC	NLS_I_M_BC	NLS_I_S_BC	NES_I_M_BC	NES_I_S_BC	G3BP_I_M_BC	G3BP_I_S_BC	NLS_E_M_BC	NLS_E_S_BC	NES_E_M_BC	NES_E_S_BC	G3BP_E_M_BC	G3BP_E_S_BC	TOTAL_BC	NLS_E_S_1	NLS_E_S_2	NLS_E_S_3	NLS_E_S_4
chr22	 35890782	 35890802	chr22-55	   61.70	-	ENSG00000100320	RBFOX2	intron	intron	intron	1	0.0001819901	3	3	3	3	1	1	1	1	1	3	2	3	0	0	0	0	25	1.386943e-05	8.915238e-06	0	2.903482e-06
chr22	 35908714	 35908734	chr22-164	   28.20	-	ENSG00000100320	RBFOX2	intron	intron	intron	1	0.0001109412	3	3	3	3	1	1	1	1	1	2	1	2	0	0	0	0	22	2.773887e-05	1.337286e-05	0	0
chr22	 36091334	 36091354	chr22-522	   15.00	+	ENSG00000279714		Other|lncRNA	lncRNA	ncRNA	2	8.241343e-05	2	1	2	1	1	1	1	1	0	1	2	2	0	2	2	3	22	0	0	1.910997e-06	2.903482e-06
chr22	 36281486	 36281506	chr22-1	 1491.80	-	ENSG00000100345	MYH9	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.004096955	3	3	3	3	2	2	2	2	2	4	2	3	1	3	5	5	45	0	4.457619e-06	6.306291e-05	3.484179e-05
chr22	 37874734	 37874754	chr22-110	   40.10	+	ENSG00000100129	EIF3L	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	9.538733e-05	3	3	3	3	1	1	1	0	2	3	0	2	0	0	1	0	23	0	4.457619e-06	1.910997e-06	0
chr22	 38364836	 38364856	chr22-523	   10.10	-	ENSG00000244627	TPTEP2	intron|lncRNA	lncRNA	ncRNA	2	0.0001000858	2	3	3	3	2	2	0	0	0	3	0	2	0	0	0	0	20	1.386943e-05	4.457619e-06	0	0
chr22	 38483448	 38483468	chr22-41	   96.10	-	ENSG00000100201	DDX17	3'UTR	3'UTR	3'UTR	1	0.0002862344	3	3	3	3	2	2	1	2	2	3	1	2	0	1	2	4	34	0	0	1.910997e-06	8.710447e-06
chr22	 38484053	 38484073	chr22-24	  118.10	-	ENSG00000100201	DDX17	3'UTR	3'UTR	3'UTR	1	0.0003602224	3	3	3	3	2	2	1	1	2	3	2	3	1	2	3	3	37	2.773887e-05	0	3.821994e-06	2.903482e-06
chr22	 38484229	 38484249	chr22-83	   45.40	-	ENSG00000100201	DDX17	3'UTR	3'UTR	3'UTR	1	0.0001785957	3	3	3	3	2	2	1	1	2	3	1	2	0	0	1	3	30	1.386943e-05	0	1.910997e-06	0
chr22	 38484952	 38484972	chr22-64	   83.70	-	ENSG00000100201	DDX17	3'UTR	3'UTR	3'UTR	1	0.0002765428	2	3	3	3	2	2	2	1	2	4	1	3	0	1	0	2	31	2.773887e-05	8.915238e-06	3.821994e-06	0
chr22	 38485026	 38485046	chr22-82	   42.30	-	ENSG00000100201	DDX17	3'UTR	3'UTR	3'UTR	1	0.0001397374	2	3	3	3	2	2	1	1	1	3	2	3	0	0	1	3	30	1.386943e-05	4.457619e-06	0	2.903482e-06
chr22	 38485124	 38485144	chr22-659	   12.30	-	ENSG00000100201	DDX17	3'UTR	3'UTR	3'UTR	1	4.420261e-05	1	0	2	3	1	1	2	1	1	2	1	2	0	0	0	0	17	0	4.457619e-06	0	5.806965e-06
chr22	 38485255	 38485275	chr22-75	   53.30	-	ENSG00000100201	DDX17	3'UTR	3'UTR	3'UTR	1	0.0002161737	3	2	3	3	2	2	2	1	1	4	2	4	0	0	0	3	32	1.386943e-05	8.915238e-06	1.910997e-06	2.903482e-06
chr22	 38485500	 38485520	chr22-106	   43.20	-	ENSG00000100201	DDX17	3'UTR	3'UTR	3'UTR	1	0.0004052501	2	3	3	3	1	1	2	1	2	3	1	2	1	1	1	2	29	0	1.783048e-05	1.910997e-06	0
chr22	 38485592	 38485612	chr22-166	   37.00	-	ENSG00000100201	DDX17	3'UTR	3'UTR	3'UTR	1	0.0001414666	3	3	3	3	2	2	1	1	0	3	1	3	1	1	0	2	29	1.386943e-05	4.457619e-06	0	2.903482e-06
chr22	 38485799	 38485819	chr22-2	  465.00	-	ENSG00000100201	DDX17	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.001886429	3	3	3	3	2	2	1	2	2	4	2	4	2	3	3	6	45	5.547773e-05	8.915238e-05	3.821994e-06	2.903482e-06
chr22	 38490481	 38490501	chr22-5	  623.60	-	ENSG00000100201	DDX17	intron|CDS_Retained_intron	CDS_RI	intron	2	0.001858718	3	3	3	3	2	2	2	2	2	4	4	4	2	1	3	3	43	1.386943e-05	2.674572e-05	3.821994e-06	5.806965e-06
chr22	 38501321	 38501341	chr22-2913	    3.97	-	ENSG00000100201	DDX17	intron|CDS_Retained_intron	CDS_RI	intron	2	2.750337e-05	1	0	1	0	1	1	1	0	1	1	1	2	0	0	0	0	10	1.386943e-05	0	0	2.903482e-06
chr22	 38683929	 38683949	chr22-6	  465.80	+	ENSG00000100216	TOMM22	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.001426953	3	3	3	3	2	2	1	1	2	5	1	2	2	4	1	5	40	0	0	3.821994e-06	5.806965e-06
chr22	 38684214	 38684234	chr22-3	  497.60	+	ENSG00000100216	TOMM22	3'UTR|Other	3'UTR	3'UTR	2	0.001254527	3	3	3	3	2	2	2	1	2	3	2	2	1	3	3	4	39	0	0	9.554986e-06	1.161393e-05
chr22	 38700126	 38700146	chr22-85	   44.50	-	ENSG00000100221	JOSD1	5'UTR|intron	5'UTR	5'UTR	2	0.0001411755	3	3	3	3	2	1	0	0	1	3	0	2	0	0	1	2	24	0	4.457619e-06	0	2.903482e-06
chr22	 38862503	 38862523	chr22-81	   41.00	-	ENSG00000183741	CBX6	3'UTR	3'UTR	3'UTR	1	0.0001776097	3	3	3	3	1	1	1	1	0	2	0	2	1	0	0	4	25	1.386943e-05	4.457619e-06	0	0
chr22	 40324305	 40324325	chr22-12	  386.10	+	ENSG00000100354	TNRC6B	3'UTR|Other	3'UTR	3'UTR	2	0.0014852	3	3	3	3	2	2	2	2	1	4	1	2	2	3	3	5	41	0	2.22881e-05	0	8.710447e-06
chr22	 40324877	 40324897	chr22-38	   92.50	+	ENSG00000100354	TNRC6B	3'UTR	3'UTR	3'UTR	1	0.00043811	3	3	3	3	2	2	1	1	2	4	2	2	1	3	3	3	38	0	8.915238e-06	5.732992e-06	0
chr22	 40326851	 40326871	chr22-532	   15.40	+	ENSG00000100354	TNRC6B	3'UTR	3'UTR	3'UTR	1	9.224674e-05	1	2	3	2	1	2	0	1	2	2	0	3	0	0	1	1	21	1.386943e-05	0	1.910997e-06	2.903482e-06
chr22	 40331049	 40331069	chr22-45	   80.70	+	ENSG00000100354	TNRC6B	3'UTR	3'UTR	3'UTR	1	0.0002194323	3	3	3	3	1	2	1	1	1	3	1	2	1	0	1	4	30	0	4.457619e-06	0	2.903482e-06
chr22	 40331653	 40331673	chr22-272	   26.00	-			unannotated	UnAn	UnAn	1	0.0001092365	0	1	3	1	1	1	1	0	1	2	1	2	0	2	2	3	21	0	0	1.910997e-06	2.903482e-06
chr22	 40335682	 40335702	chr22-10	  326.60	+	ENSG00000100354	TNRC6B	3'UTR|Other	3'UTR	3'UTR	2	0.001113151	3	3	3	3	2	2	1	2	2	4	2	4	3	2	3	5	44	2.773887e-05	1.783048e-05	1.910997e-06	1.742089e-05
chr22	 40932352	 40932372	chr22-29	   92.50	+	ENSG00000196236	XPNPEP3	3'UTR|Other	3'UTR	3'UTR	2	0.0002549217	3	3	3	3	2	2	1	1	2	3	1	2	0	1	2	2	31	0	0	3.821994e-06	2.903482e-06
chr22	 41073902	 41073922	chr22-212	  179.40	-				UnAn	UnAn	0	0.0008800118	3	3	3	3	2	2	2	1	2	4	0	3	2	4	4	6	44	0	4.457619e-06	3.821994e-06	5.806965e-06
chr22	 41074017	 41074037	chr22-15	 1178.50	-				UnAn	UnAn	0	0.003570338	3	3	3	3	2	2	2	2	2	5	2	4	4	4	3	6	50	1.386943e-05	1.783048e-05	5.732992e-06	8.710447e-06
chr22	 41097434	 41097454	chr22-1064	    7.93	+	ENSG00000100393	EP300	intron	intron	intron	1	2.417471e-05	2	3	2	2	0	0	0	0	0	2	0	2	0	0	0	1	14	0	0	5.732992e-06	2.903482e-06
chr22	 41112719	 41112739	chr22-3489	    3.53	+	ENSG00000100393	EP300	intron|CDS_Retained_intron	CDS_RI	intron	2	1.471076e-05	1	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	6	0	4.457619e-06	1.910997e-06	0
chr22	 41434135	 41434155	chr22-28	  153.80	-	ENSG00000183864	TOB2	3'UTR	3'UTR	3'UTR	1	0.0003790708	3	3	3	3	2	2	0	0	1	4	0	2	1	1	2	3	30	0	0	7.643989e-06	2.032438e-05
chr22	 42469386	 42469406	chr22-284	   53.30	+			unannotated	UnAn	UnAn	1	0.0001346116	0	0	0	0	2	1	1	1	0	0	2	2	2	2	1	1	15	0	0	5.732992e-06	2.903482e-06
chr22	 42615258	 42615278	chr22-175	   32.20	+	ENSG00000270022		lncRNA|snRNA	lncRNA	ncRNA	2	0.0001845904	3	3	0	1	2	1	0	1	1	1	2	2	1	0	1	0	19	0	0	7.643989e-06	2.903482e-06
chr22	 43167054	 43167074	chr22-61	   74.90	-	ENSG00000100304	TTLL12	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.0001957039	3	3	3	3	2	2	0	0	1	2	0	2	0	1	2	3	27	0	0	1.910997e-06	2.903482e-06
chr22	 45341893	 45341913	chr22-49	  107.10	+	ENSG00000100376	FAM118A	3'UTR	3'UTR	3'UTR	1	0.0002316752	3	3	3	3	2	2	1	1	1	3	1	2	0	1	2	2	30	0	0	1.910997e-06	2.903482e-06
chr22	 47709922	 47709942	chr22-407	   14.10	+	ENSG00000224271	EPIC1	intron|lncRNA	lncRNA	ncRNA	2	3.333668e-05	2	3	1	2	1	1	1	0	1	2	0	2	0	0	1	0	17	0	4.457619e-06	1.910997e-06	0
chr22	 49870883	 49870903	chr22-2405	    4.41	+	ENSG00000100426	ZBED4	intron	intron	intron	1	3.223726e-05	2	1	1	2	2	0	1	0	1	0	1	2	0	0	0	0	13	1.386943e-05	0	0	2.903482e-06
chr22	 50400829	 50400849	chr22-3796	    2.64	+	ENSG00000100239	PPP6R2	intron	intron	intron	1	2.571798e-05	3	2	0	1	1	0	0	0	0	1	0	2	0	0	0	0	10	1.386943e-05	4.457619e-06	0	0
chr22	 50416297	 50416317	chr22-3850	    3.08	+	ENSG00000100239	PPP6R2	intron	intron	intron	1	1.144294e-05	3	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	7	0	4.457619e-06	1.910997e-06	0
chr22	 50444341	 50444361	chr22-14	  246.40	+	ENSG00000100239	PPP6R2	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.001055316	3	3	3	3	2	2	2	2	4	4	3	3	0	0	2	4	40	0	4.457619e-06	1.719897e-05	8.710447e-06
chr3	  3685216	  3685236	chr3-903	   26.90	-			unannotated	UnAn	UnAn	1	0.0001108858	2	3	3	3	2	2	1	1	0	3	0	2	0	1	1	0	24	1.386943e-05	0	0	1.742089e-05
chr3	  3729656	  3729676	chr3-2520	   16.70	-	ENSG00000144455	SUMF1	intron	intron	intron	1	5.677048e-05	3	2	2	1	1	1	1	1	1	3	1	2	0	0	0	0	19	1.386943e-05	4.457619e-06	0	0
chr3	  3729656	  3729676	chr3-2520	   16.70	-	ENSG00000144455	SUMF1	intron	intron	intron	1	5.677048e-05	3	2	2	1	1	1	1	1	1	3	1	2	0	0	0	0	19	1.386943e-05	4.457619e-06	0	0
chr3	  3736474	  3736494	chr3-42236	    2.20	-	ENSG00000144455	SUMF1	intron|Other	Other	Other	2	1.978714e-05	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	5	1.386943e-05	0	1.910997e-06	2.903482e-06
chr3	  3736474	  3736494	chr3-42236	    2.20	-	ENSG00000144455	SUMF1	intron|Other	Other	Other	2	1.978714e-05	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	5	1.386943e-05	0	1.910997e-06	2.903482e-06
chr3	  3858488	  3858508	chr3-1251	   31.30	-	ENSG00000144455	SUMF1	intron	intron	intron	1	8.416189e-05	2	3	3	3	1	1	1	0	1	2	1	2	0	0	0	0	20	1.386943e-05	4.457619e-06	0	0
chr3	  3858488	  3858508	chr3-1251	   31.30	-	ENSG00000144455	SUMF1	intron	intron	intron	1	8.416189e-05	2	3	3	3	1	1	1	0	1	2	1	2	0	0	0	0	20	1.386943e-05	4.457619e-06	0	0
chr3	  3933492	  3933512	chr3-794	   30.40	-	ENSG00000144455	SUMF1	intron	intron	intron	1	8.950806e-05	3	3	2	2	2	1	1	1	1	4	1	2	0	1	1	0	25	0	4.457619e-06	1.910997e-06	0
chr3	  3933492	  3933512	chr3-794	   30.40	-	ENSG00000144455	SUMF1	intron	intron	intron	1	8.950806e-05	3	3	2	2	2	1	1	1	1	4	1	2	0	1	1	0	25	0	4.457619e-06	1.910997e-06	0
chr3	  3947372	  3947392	chr3-4042	   12.30	-	ENSG00000144455	SUMF1	intron|TE	TE	TE	2	4.112803e-05	3	3	1	2	1	1	1	2	1	1	1	2	0	0	0	0	19	0	0	1.910997e-06	2.903482e-06
chr3	  3947372	  3947392	chr3-4042	   12.30	-	ENSG00000144455	SUMF1	intron|TE	TE	TE	2	4.112803e-05	3	3	1	2	1	1	1	2	1	1	1	2	0	0	0	0	19	0	0	1.910997e-06	2.903482e-06
chr3	  3959024	  3959044	chr3-383	   45.40	-	ENSG00000144455	SUMF1	intron	intron	intron	1	0.000104057	3	3	3	3	1	2	1	1	1	3	1	2	0	0	1	1	26	0	4.457619e-06	1.910997e-06	0
chr3	  3959024	  3959044	chr3-383	   45.40	-	ENSG00000144455	SUMF1	intron	intron	intron	1	0.000104057	3	3	3	3	1	2	1	1	1	3	1	2	0	0	1	1	26	0	4.457619e-06	1.910997e-06	0
chr3	  3959601	  3959621	chr3-13360	    7.49	-	ENSG00000144455	SUMF1	intron	intron	intron	1	3.041769e-05	1	2	2	2	1	1	0	0	0	1	0	3	0	0	0	0	13	1.386943e-05	4.457619e-06	1.910997e-06	0
chr3	  3959601	  3959621	chr3-13360	    7.49	-	ENSG00000144455	SUMF1	intron	intron	intron	1	3.041769e-05	1	2	2	2	1	1	0	0	0	1	0	3	0	0	0	0	13	1.386943e-05	4.457619e-06	1.910997e-06	0
chr3	  3972941	  3972961	chr3-24610	    3.53	+	ENSG00000287720		intron|Other|lncRNA	lncRNA	ncRNA	3	1.573211e-05	0	1	0	0	0	0	0	0	0	1	1	2	0	0	0	2	7	0	0	1.910997e-06	2.903482e-06
chr3	  4678312	  4678332	chr3-40342	    2.20	+	ENSG00000150995	ITPR1	intron|CDS_Retained_intron	CDS_RI	intron	2	9.661409e-06	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	4	0	4.457619e-06	0	2.903482e-06
chr3	  5180667	  5180687	chr3-3226	   14.10	+	ENSG00000134108	ARL8B	3'UTR	3'UTR	3'UTR	1	6.127274e-05	1	3	2	3	1	1	0	1	1	2	0	2	0	0	1	2	20	1.386943e-05	4.457619e-06	0	0
chr3	  5218349	  5218369	chr3-17822	    3.97	-			unannotated	UnAn	UnAn	1	1.112338e-05	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	1	6	0	0	1.910997e-06	2.903482e-06
chr3	  5218368	  5218388	chr3-9	  473.30	+	ENSG00000134109	EDEM1	3'UTR|Other	3'UTR	3'UTR	2	0.001746365	3	3	3	3	2	2	2	2	3	4	2	4	2	4	2	6	47	1.386943e-05	8.915238e-06	1.528798e-05	3.774527e-05
chr3	  5219675	  5219695	chr3-152	  102.70	+	ENSG00000134109	EDEM1	3'UTR	3'UTR	3'UTR	1	0.0003813006	3	3	3	3	2	2	1	2	2	4	3	2	1	1	2	5	39	0	4.457619e-06	0	2.903482e-06
chr3	  6174108	  6174128	chr3-3522	   16.30	+	ENSG00000226022		intron|lncRNA	lncRNA	ncRNA	2	0.0003713247	1	0	1	0	1	1	0	0	0	1	2	2	0	2	2	3	16	0	0	3.821994e-06	2.903482e-06
chr3	  6496812	  6496832	chr3-231	   55.50	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001860138	3	3	3	3	1	2	0	0	2	3	1	2	0	1	2	0	26	1.386943e-05	0	3.821994e-06	0
chr3	  6499881	  6499901	chr3-181	   80.70	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0002089496	3	3	2	3	2	1	1	2	1	3	2	2	0	0	0	0	25	0	4.457619e-06	1.910997e-06	0
chr3	  6501276	  6501296	chr3-1960	   15.90	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	6.471122e-05	2	3	2	3	1	2	1	0	1	1	1	2	0	0	0	1	20	1.386943e-05	8.915238e-06	0	0
chr3	  6502368	  6502388	chr3-2283	   15.90	+	ENSG00000189229		intron|Other|lncRNA	lncRNA	ncRNA	3	6.077892e-05	3	3	3	2	1	1	1	0	1	2	0	2	0	0	1	0	20	1.386943e-05	0	0	2.903482e-06
chr3	  6508882	  6508902	chr3-727	   44.10	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001592022	3	3	3	3	2	2	2	1	1	2	1	2	0	1	0	0	26	2.773887e-05	4.457619e-06	0	0
chr3	  6509284	  6509304	chr3-4020	   14.50	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	4.693755e-05	2	3	2	3	2	1	1	0	1	0	2	2	0	0	0	0	19	1.386943e-05	0	1.910997e-06	0
chr3	  6509791	  6509811	chr3-50	  144.10	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0003384142	3	3	3	3	2	2	1	1	2	3	2	2	0	0	1	1	29	0	4.457619e-06	1.910997e-06	0
chr3	  6511259	  6511279	chr3-752	   42.30	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001314713	3	3	3	3	2	1	1	1	1	2	3	2	0	0	1	0	26	2.773887e-05	0	0	2.903482e-06
chr3	  6513260	  6513280	chr3-1555	   31.70	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	9.152462e-05	1	3	2	3	2	2	1	1	1	3	0	2	0	1	0	0	22	2.773887e-05	4.457619e-06	0	0
chr3	  6514070	  6514090	chr3-729	   37.00	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	8.492098e-05	3	3	3	2	2	2	1	0	1	2	0	2	0	0	0	0	21	1.386943e-05	0	1.910997e-06	0
chr3	  6517072	  6517092	chr3-3950	   11.50	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	3.519278e-05	0	2	1	3	1	2	1	0	1	1	1	2	0	0	0	0	15	0	4.457619e-06	0	5.806965e-06
chr3	  6517839	  6517859	chr3-406	   58.20	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001982708	3	3	3	3	2	2	1	0	2	3	1	2	0	1	1	1	28	0	4.457619e-06	0	8.710447e-06
chr3	  6518143	  6518163	chr3-3456	   11.90	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	5.564616e-05	1	2	3	3	2	1	0	0	1	2	1	2	1	0	0	0	19	0	4.457619e-06	0	2.903482e-06
chr3	  6518600	  6518620	chr3-537	   49.80	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001308548	3	3	3	3	1	2	1	1	1	3	2	2	0	0	1	0	26	0	4.457619e-06	1.910997e-06	0
chr3	  6521783	  6521803	chr3-3496	   12.30	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	3.394151e-05	2	2	2	1	2	2	1	0	1	1	0	2	0	0	1	0	17	0	4.457619e-06	1.910997e-06	0
chr3	  6524549	  6524569	chr3-78	  107.10	+	ENSG00000189229		intron|Other|lncRNA	lncRNA	ncRNA	3	0.0003943339	3	3	3	3	2	2	2	2	2	3	2	3	1	0	3	3	37	0	1.337286e-05	1.910997e-06	2.903482e-06
chr3	  6530891	  6530911	chr3-556	   40.10	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001373364	3	3	3	3	1	2	1	1	2	3	3	2	0	0	1	0	28	0	8.915238e-06	1.910997e-06	0
chr3	  6530994	  6531014	chr3-1459	   21.60	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	6.991081e-05	3	2	3	1	2	1	1	1	1	2	2	2	0	0	0	0	21	0	4.457619e-06	0	2.903482e-06
chr3	  6532403	  6532423	chr3-2986	   13.70	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	6.186596e-05	2	3	2	3	2	2	1	1	1	2	1	3	0	0	1	0	24	1.386943e-05	4.457619e-06	0	2.903482e-06
chr3	  6532579	  6532599	chr3-1463	   28.60	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001251332	3	3	1	3	2	1	1	1	1	1	2	2	0	0	1	1	23	0	4.457619e-06	0	2.903482e-06
chr3	  6533089	  6533109	chr3-2427	   22.00	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001372187	3	3	3	3	2	2	1	1	1	3	2	2	0	0	0	1	27	1.386943e-05	4.457619e-06	0	0
chr3	  6533791	  6533811	chr3-3894	   11.50	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	6.144707e-05	1	2	2	3	2	2	1	0	2	3	2	3	0	0	0	0	23	1.386943e-05	4.457619e-06	0	5.806965e-06
chr3	  6534164	  6534184	chr3-4989	   10.60	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	3.644198e-05	1	2	2	3	2	1	0	0	1	3	1	2	0	0	0	0	18	0	4.457619e-06	1.910997e-06	0
chr3	  6534474	  6534494	chr3-2050	   23.40	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	5.961158e-05	3	3	3	3	1	2	1	1	1	3	0	2	0	1	1	0	25	0	4.457619e-06	1.910997e-06	0
chr3	  6534887	  6534907	chr3-19	  182.90	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0006763425	3	3	3	3	2	2	1	1	2	4	3	4	0	1	2	4	38	1.386943e-05	3.120333e-05	1.910997e-06	2.903482e-06
chr3	  6548410	  6548430	chr3-4107	    9.25	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	4.159514e-05	2	3	2	2	1	1	1	1	1	2	1	2	0	0	1	0	20	1.386943e-05	0	0	2.903482e-06
chr3	  6550627	  6550647	chr3-564	   49.80	+	ENSG00000189229		intron|TE|lncRNA	lncRNA	ncRNA	3	0.0001548362	3	3	3	3	2	2	1	1	1	2	2	2	0	0	1	0	26	1.386943e-05	2.22881e-05	0	0
chr3	  6550815	  6550835	chr3-1281	   30.40	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	8.732916e-05	3	3	1	3	2	2	1	1	1	2	2	2	0	0	0	0	23	1.386943e-05	4.457619e-06	0	0
chr3	  6551825	  6551845	chr3-92	  135.30	+	ENSG00000189229		intron|TE|lncRNA	lncRNA	ncRNA	3	0.0004411743	3	3	3	3	2	2	2	1	1	3	4	2	0	1	1	2	33	2.773887e-05	1.337286e-05	0	0
chr3	  6552002	  6552022	chr3-199	   83.30	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0003775585	3	3	3	3	2	2	1	1	1	5	1	4	1	1	0	1	32	1.386943e-05	4.457619e-06	1.910997e-06	2.903482e-06
chr3	  6554771	  6554791	chr3-3587	   11.50	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001058198	2	2	2	3	1	1	1	1	1	2	2	2	0	1	0	0	21	0	0	3.821994e-06	2.903482e-06
chr3	  6557571	  6557591	chr3-2338	   39.70	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001135524	3	3	3	3	1	1	1	1	1	1	0	3	0	0	0	2	23	1.386943e-05	4.457619e-06	1.910997e-06	0
chr3	  6560042	  6560062	chr3-139	  139.30	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0005975801	3	3	3	3	1	1	1	1	2	3	2	2	0	0	2	0	27	2.773887e-05	2.674572e-05	0	0
chr3	  6560671	  6560691	chr3-2602	   14.50	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	9.22487e-05	2	2	3	2	2	2	1	0	2	1	2	2	0	0	0	0	21	0	4.457619e-06	1.910997e-06	0
chr3	  6567386	  6567406	chr3-1994	   17.60	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	8.786473e-05	3	3	3	3	1	1	0	0	0	2	1	2	0	1	0	0	20	0	8.915238e-06	0	2.903482e-06
chr3	  6569939	  6569959	chr3-206	   71.00	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0002435624	3	3	3	3	2	2	1	1	1	4	2	2	1	2	1	3	34	0	4.457619e-06	1.910997e-06	0
chr3	  6570940	  6570960	chr3-1519	   20.70	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	9.286032e-05	3	2	3	3	2	2	1	2	2	3	3	2	0	0	0	0	28	0	4.457619e-06	1.910997e-06	0
chr3	  6572177	  6572197	chr3-1010	   24.70	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	9.291038e-05	3	3	3	3	2	2	1	1	1	2	1	2	0	0	0	1	25	0	1.337286e-05	1.910997e-06	0
chr3	  6572896	  6572916	chr3-845	   48.50	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001240027	3	3	3	3	1	2	1	1	2	3	1	2	0	0	0	0	25	1.386943e-05	8.915238e-06	0	0
chr3	  6573926	  6573946	chr3-586	   39.70	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001266303	3	3	3	3	2	2	1	1	2	4	2	2	0	0	1	0	29	1.386943e-05	4.457619e-06	0	0
chr3	  6574588	  6574608	chr3-218	  135.70	+	ENSG00000189229		intron|TE|lncRNA	lncRNA	ncRNA	3	0.0003234548	3	3	3	3	2	2	2	1	1	3	1	2	0	0	2	1	29	0	2.22881e-05	1.910997e-06	0
chr3	  6575263	  6575283	chr3-6036	    7.93	+	ENSG00000189229		intron|TE|lncRNA	lncRNA	ncRNA	3	4.485495e-05	1	2	0	0	2	2	1	0	0	1	2	2	1	0	0	0	14	0	4.457619e-06	1.910997e-06	0
chr3	  6584478	  6584498	chr3-1177	   26.40	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.000188631	3	3	3	3	1	1	1	2	2	3	2	2	0	0	2	0	28	1.386943e-05	4.457619e-06	0	0
chr3	  6593256	  6593276	chr3-2582	   16.70	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	5.839097e-05	3	3	0	3	2	1	1	1	1	3	2	2	0	0	1	0	23	0	8.915238e-06	1.910997e-06	0
chr3	  6593677	  6593697	chr3-2783	   14.50	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	3.806457e-05	3	3	3	2	2	2	0	0	1	2	0	2	0	0	0	0	20	0	0	1.910997e-06	2.903482e-06
chr3	  6595971	  6595991	chr3-570	   57.30	+	ENSG00000189229		intron|lncRNA	lncRNA	ncRNA	2	0.0001471472	3	3	3	3	2	2	1	1	2	4	1	2	0	0	2	0	29	1.386943e-05	0	1.910997e-06	0
