chr	start	end	name	score	strand	gene	external_gene_name	annotation	finalized_annotation	grouped_annotation	annotation_count	TOTAL_TagCount	Nuc_F_M_BC	Nuc_F_S_BC	Cyto_F_M_BC	Cyto_F_S_BC	NLS_I_M_BC	NLS_I_S_BC	NES_I_M_BC	NES_I_S_BC	G3BP_I_M_BC	G3BP_I_S_BC	NLS_E_M_BC	NLS_E_S_BC	NES_E_M_BC	NES_E_S_BC	G3BP_E_M_BC	G3BP_E_S_BC	TOTAL_BC	NLS_E_M_1	NLS_E_M_2	NLS_E_M_3	NLS_E_M_4
chr2	195458438	195458458	chr2-47986	    2.20	-	ENSG00000271893		intron|TE|lncRNA	lncRNA	ncRNA	3	8.180987e-06	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	4	0	0	1.891364e-06	2.093956e-06
chr2	195630145	195630165	chr2-36981	    2.64	-			unannotated	UnAn	UnAn	1	8.530798e-06	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	5	0	0	1.891364e-06	2.093956e-06
chr2	196791000	196791020	chr2-34343	    2.64	-	ENSG00000119041	GTF3C3	downstream 10K|intron	intron	intron	2	1.501848e-05	1	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	6	4.927298e-06	6.834289e-06	0	0
chr2	196822658	196822678	chr2-444	   41.40	+			unannotated	UnAn	UnAn	1	0.0004318368	3	3	3	3	2	2	2	2	1	4	2	0	1	2	3	4	37	0	6.834289e-06	0	4.187912e-06
chr2	197401570	197401590	chr2-2250	   27.80	+				UnAn	UnAn	0	0.0001038095	0	1	0	0	1	2	1	1	0	0	2	2	1	1	1	1	14	0	0	1.513091e-05	1.046978e-05
chr2	197407608	197407628	chr2-15883	    8.37	+			TE	TE	TE	1	4.448712e-05	0	0	0	0	1	1	0	0	0	0	2	0	0	2	0	3	9	0	0	7.565455e-06	4.187912e-06
chr2	197419177	197419197	chr2-16934	    4.85	-	ENSG00000115524	SF3B1	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	1.910315e-05	1	2	1	3	0	0	0	1	0	0	2	0	0	0	0	0	10	4.927298e-06	0	1.891364e-06	0
chr2	197419871	197419891	chr2-10545	    7.49	-	ENSG00000115524	SF3B1	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	2.494527e-05	1	0	1	1	2	1	1	1	1	3	2	0	0	0	0	0	14	4.927298e-06	0	1.891364e-06	0
chr2	199342406	199342426	chr2-26312	    3.97	-	ENSG00000119042	SATB2	intron	intron	intron	1	1.738114e-05	1	1	0	2	0	0	0	0	0	1	2	0	0	0	0	0	7	0	6.834289e-06	3.782728e-06	0
chr2	199912349	199912369	chr2-961	   33.10	+	ENSG00000178074	C2orf69	intron	intron	intron	1	8.301162e-05	3	3	3	3	1	1	1	1	1	1	2	1	0	0	0	0	21	4.927298e-06	0	1.891364e-06	0
chr2	200823596	200823616	chr2-1845	   23.40	+	ENSG00000082153	BZW1	3'UTR	3'UTR	3'UTR	1	0.0001119696	1	3	3	3	1	2	1	1	1	4	2	0	0	0	0	2	24	0	6.834289e-06	0	2.093956e-06
chr2	200826953	200826973	chr2-95	  100.90	+	ENSG00000082153	BZW1	3'UTR	3'UTR	3'UTR	1	0.0002665687	3	3	3	3	1	2	0	1	0	3	2	1	0	1	1	2	26	0	0	1.891364e-06	1.046978e-05
chr2	200830041	200830061	chr2-985	  268.00	+	ENSG00000207116	RNU6-31P	downstream 10K|snRNA	snRNA	ncRNA	2	0.0007586446	3	3	3	3	2	2	1	1	1	2	3	3	1	2	2	1	33	4.927298e-06	0	4.72841e-05	6.281867e-05
chr2	200859862	200859882	chr2-1025	   32.20	-	ENSG00000013441	CLK1	intron|CDS_Retained_intron	CDS_RI	intron	2	9.687137e-05	3	2	2	3	2	1	1	1	1	3	2	2	0	0	0	0	23	4.927298e-06	0	0	2.093956e-06
chr2	200860610	200860630	chr2-1182	   30.80	-	ENSG00000013441	CLK1	intron|CDS_Retained_intron	CDS_RI	intron	2	0.0001108181	3	3	3	3	2	2	1	0	1	3	2	1	0	0	0	0	24	9.854595e-06	0	0	4.187912e-06
chr2	200862080	200862100	chr2-1049	   23.80	-	ENSG00000013441	CLK1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	7.773299e-05	3	3	3	3	0	1	1	1	1	2	2	1	0	0	0	0	21	4.927298e-06	0	9.456819e-06	0
chr2	201416838	201416858	chr2-4594	   11.50	-	ENSG00000115993	TRAK2	intron	intron	intron	1	5.44846e-05	3	1	3	2	1	2	1	1	0	1	2	1	0	0	1	1	20	4.927298e-06	6.834289e-06	0	0
chr2	201734902	201734922	chr2-1782	   24.70	-	ENSG00000003393	ALS2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	5.852161e-05	3	3	3	3	2	1	0	0	0	3	2	0	0	0	2	1	23	0	6.834289e-06	0	2.093956e-06
chr2	202276481	202276501	chr2-769	   37.50	+	ENSG00000055044	NOP58	intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	3	0.0003041551	3	3	1	0	2	2	1	2	3	3	2	4	2	2	1	1	32	0	0	1.891364e-06	2.093956e-06
chr2	202278160	202278180	chr2-844	   44.10	+	ENSG00000055044	NOP58	intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	3	0.0002045322	3	3	2	1	2	2	1	2	2	2	3	2	0	3	0	2	30	4.927298e-06	0	3.782728e-06	6.281867e-06
chr2	202291370	202291390	chr2-768	   65.70	+	ENSG00000055044	NOP58	downstream 10K|intron|snoRNA	snoRNA	snoRNA	3	0.0002754022	3	3	2	1	2	2	2	2	3	2	4	2	1	2	1	0	32	4.927298e-06	6.834289e-06	3.782728e-06	1.256373e-05
chr2	202293103	202293123	chr2-1847	   25.60	+	ENSG00000055044	NOP58	downstream 10K|intron|snoRNA	snoRNA	snoRNA	3	0.0001849664	3	3	1	1	2	2	1	1	3	3	2	1	0	1	0	1	25	0	0	5.674092e-06	4.187912e-06
chr2	202346341	202346361	chr2-1738	   20.70	-				UnAn	UnAn	0	8.611876e-05	2	3	1	2	2	1	2	1	1	0	2	2	1	2	2	0	24	0	0	1.134818e-05	4.187912e-06
chr2	202464522	202464542	chr2-38750	    2.20	+	ENSG00000204217	BMPR2	intron	intron	intron	1	1.025973e-05	0	1	0	1	2	1	0	0	0	0	2	0	0	0	0	0	7	4.927298e-06	0	0	2.093956e-06
chr2	202840097	202840117	chr2-51	  115.50	-	ENSG00000163596	ICA1L	intron|CDS_Retained_intron	CDS_RI	intron	2	0.0004506141	3	3	3	3	1	2	0	1	2	3	2	2	0	1	2	5	33	0	0	3.782728e-06	4.187912e-06
chr2	203171694	203171714	chr2-6626	    7.93	+	ENSG00000144426	NBEAL1	downstream 10K|intron	intron	intron	2	5.17496e-05	1	0	1	2	2	2	0	1	1	3	2	2	0	0	0	0	17	0	6.834289e-06	1.891364e-06	0
chr2	203218740	203218760	chr2-7686	    8.37	+	ENSG00000144426	NBEAL1	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	9.758942e-05	0	3	2	3	1	1	0	0	0	1	2	1	0	0	1	1	16	4.927298e-06	6.834289e-06	0	0
chr2	203220613	203220633	chr2-3069	   16.70	+	ENSG00000144426	NBEAL1	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	3.945925e-05	0	3	2	3	2	2	1	0	0	1	2	0	0	0	0	0	16	4.927298e-06	6.834289e-06	0	0
chr2	203435718	203435738	chr2-8385	    7.05	-	ENSG00000173166	RAPH1	3'UTR|intron	3'UTR	3'UTR	2	2.037613e-05	0	1	3	0	2	1	0	0	1	2	2	0	0	0	0	0	12	4.927298e-06	0	0	2.093956e-06
chr2	204127760	204127780	chr2-37190	    2.64	-			TE|unannotated	TE	TE	2	8.768315e-06	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	4	0	0	3.782728e-06	2.093956e-06
chr2	204695033	204695053	chr2-10209	    7.05	+	ENSG00000116117	PARD3B	downstream 10K|intron	intron	intron	2	4.098233e-05	2	2	1	3	1	1	1	0	0	1	2	0	0	1	0	0	15	0	0	1.891364e-06	2.093956e-06
chr2	204742811	204742831	chr2-25347	    3.08	+	ENSG00000116117	PARD3B	intron	intron	intron	1	1.71555e-05	1	1	1	0	1	1	0	1	1	0	2	0	0	0	1	0	10	4.927298e-06	0	1.891364e-06	0
chr2	204782840	204782860	chr2-1271	   23.80	+	ENSG00000116117	PARD3B	intron	intron	intron	1	6.906318e-05	3	3	2	2	2	1	1	0	2	3	2	0	0	0	1	1	23	4.927298e-06	6.834289e-06	0	0
chr2	204792916	204792936	chr2-467	   42.30	+	ENSG00000116117	PARD3B	intron	intron	intron	1	0.0001077695	3	3	3	3	1	1	1	1	1	2	2	0	0	0	0	0	21	4.927298e-06	6.834289e-06	0	0
chr2	204847209	204847229	chr2-3115	   13.70	+	ENSG00000116117	PARD3B	intron	intron	intron	1	4.986502e-05	3	3	3	2	1	1	1	1	0	2	2	0	0	0	0	0	19	4.927298e-06	6.834289e-06	0	0
chr2	205061787	205061807	chr2-20753	    5.73	+	ENSG00000116117	PARD3B	intron	intron	intron	1	2.310107e-05	0	1	0	0	1	1	0	0	0	2	2	1	0	0	0	2	10	0	0	1.891364e-06	2.093956e-06
chr2	205998436	205998456	chr2-29	  212.90	-	ENSG00000114933	INO80D	3'UTR	3'UTR	3'UTR	1	0.0006579271	3	3	3	3	2	2	1	1	1	4	3	2	1	2	1	5	37	9.854595e-06	6.834289e-06	0	2.093956e-06
chr2	205999166	205999186	chr2-564	   50.20	-	ENSG00000114933	INO80D	3'UTR	3'UTR	3'UTR	1	0.0001849043	3	3	3	3	2	2	1	1	2	3	2	0	0	2	0	2	29	4.927298e-06	0	0	2.093956e-06
chr2	206019544	206019564	chr2-940	   35.30	-	ENSG00000114933	INO80D	intron	intron	intron	1	9.760096e-05	2	3	1	3	2	2	1	2	1	4	2	0	0	1	1	0	25	0	0	1.891364e-06	2.093956e-06
chr2	206027952	206027972	chr2-11762	    6.17	-	ENSG00000114933	INO80D	intron	intron	intron	1	1.479567e-05	2	3	0	2	1	1	0	0	1	0	2	0	0	0	0	0	12	0	0	3.782728e-06	2.093956e-06
chr2	206070756	206070776	chr2-18716	    5.29	-	ENSG00000114933	INO80D	intron|TE	TE	TE	2	2.245573e-05	0	2	0	1	1	1	0	1	1	2	2	0	0	0	0	0	11	4.927298e-06	6.834289e-06	0	0
chr2	207134168	207134188	chr2-49451	    3.08	-	ENSG00000118263	KLF7	intron	intron	intron	1	1.419771e-05	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	2	7	0	0	3.782728e-06	2.093956e-06
chr2	207555505	207555525	chr2-49500	    2.64	+	ENSG00000118260	CREB1	intron|CDS_Retained_intron	CDS_RI	intron	2	1.247487e-05	0	1	0	2	1	1	0	0	1	1	2	0	0	0	0	0	9	4.927298e-06	0	1.891364e-06	0
chr2	207565505	207565525	chr2-1139	   25.10	+	ENSG00000118260	CREB1	intron|CDS_Retained_intron	CDS_RI	intron	2	5.743077e-05	2	3	3	3	1	2	0	1	0	1	2	0	0	0	0	0	18	4.927298e-06	0	1.891364e-06	0
chr2	207738024	207738044	chr2-24914	    3.53	+	ENSG00000163249	CCNYL1	intron	intron	intron	1	2.186613e-05	2	1	0	1	0	2	0	0	0	0	2	0	0	0	1	0	9	4.927298e-06	0	1.891364e-06	0
chr2	207764628	207764648	chr2-24	  255.60	-	ENSG00000163251	FZD5	3'UTR	3'UTR	3'UTR	1	0.0009834023	3	3	3	3	2	2	2	2	3	4	2	3	1	2	4	4	43	0	1.366858e-05	7.565455e-06	0
chr2	208236842	208236862	chr2-15	  504.60	-	ENSG00000138413	IDH1	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.001407033	3	3	3	3	2	2	1	1	2	5	2	3	0	2	4	3	39	4.927298e-06	0	0	2.093956e-06
chr2	208356263	208356283	chr2-13858	    6.17	-				UnAn	UnAn	0	1.486276e-05	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	4	0	6.834289e-06	1.891364e-06	0
chr2	210021534	210021554	chr2-1844	   19.80	+	ENSG00000197713	RPE	3'UTR	3'UTR	3'UTR	1	5.001839e-05	1	2	3	3	1	1	0	0	0	3	2	1	0	0	1	0	18	0	0	1.891364e-06	2.093956e-06
chr2	210084928	210084948	chr2-14675	    6.17	-	ENSG00000144445	KANSL1L	intron	intron	intron	1	3.756382e-05	2	2	1	1	0	1	0	0	2	0	2	1	0	0	1	0	13	4.927298e-06	6.834289e-06	0	0
chr2	210086214	210086234	chr2-702	   28.60	-	ENSG00000144445	KANSL1L	intron	intron	intron	1	7.948409e-05	2	3	3	3	1	1	1	0	1	3	2	1	0	0	2	0	23	0	6.834289e-06	0	2.093956e-06
chr2	214728266	214728286	chr2-120	   85.50	-	ENSG00000138376	BARD1	3'UTR	3'UTR	3'UTR	1	0.0002004323	3	3	3	3	2	2	1	1	0	3	2	0	0	1	2	3	29	4.927298e-06	0	5.674092e-06	0
chr2	214992529	214992549	chr2-16587	    4.41	-	ENSG00000144452	ABCA12	intron	intron	intron	1	1.68239e-05	0	0	1	1	0	0	0	0	1	2	2	1	0	0	1	1	10	0	0	1.891364e-06	2.093956e-06
chr2	215373103	215373123	chr2-540	   45.00	-	ENSG00000115414	FN1	intron|CDS_Retained_intron	CDS_RI	intron	2	0.0001155612	3	3	2	3	2	1	1	1	2	3	3	0	0	0	0	0	24	4.927298e-06	6.834289e-06	0	2.093956e-06
chr2	215403526	215403546	chr2-1316	   29.10	-	ENSG00000115414	FN1	intron	intron	intron	1	9.107708e-05	3	3	3	3	1	1	1	0	2	1	2	2	0	0	0	0	22	4.927298e-06	6.834289e-06	0	0
chr2	215922755	215922775	chr2-50108	    4.85	-			unannotated	UnAn	UnAn	1	1.268728e-05	1	0	0	0	1	2	0	1	0	0	2	0	0	0	0	0	7	0	0	3.782728e-06	2.093956e-06
chr2	215969266	215969286	chr2-13736	    6.17	-	ENSG00000118242	MREG	intron	intron	intron	1	2.220618e-05	2	3	1	2	1	0	0	0	0	1	2	0	0	0	0	0	12	0	0	1.891364e-06	2.093956e-06
chr2	216127629	216127649	chr2-13722	    5.29	+	ENSG00000079246	XRCC5	CDS|downstream 10K|CDS_Retained_intron	CDS	CDS	3	1.775556e-05	0	0	3	3	0	2	0	0	0	0	2	0	0	0	0	2	12	4.927298e-06	0	0	2.093956e-06
chr2	216208498	216208518	chr2-3672	   12.30	+			downstream 10K	DS10K	DS10K	1	7.078335e-05	0	2	2	3	1	1	0	0	1	1	2	2	0	1	0	0	16	0	6.834289e-06	1.891364e-06	0
chr2	216217279	216217299	chr2-4949	   11.00	+	ENSG00000260804	LINC01963	lncRNA	lncRNA	ncRNA	1	3.553923e-05	1	1	2	3	0	1	1	0	1	0	2	0	0	0	0	1	13	4.927298e-06	6.834289e-06	0	0
chr2	218450274	218450294	chr2-23914	    4.41	-	ENSG00000135913	USP37	3'UTR	3'UTR	3'UTR	1	1.669982e-05	2	2	0	2	0	1	0	0	1	2	2	0	0	0	0	0	12	0	0	1.891364e-06	2.093956e-06
chr2	218550601	218550621	chr2-12230	    6.17	-	ENSG00000135913	USP37	intron	intron	intron	1	2.394791e-05	1	0	1	1	1	0	0	1	1	1	2	1	0	0	0	0	10	4.927298e-06	0	1.891364e-06	0
chr2	218582906	218582926	chr2-7132	    9.25	+	ENSG00000144580	CNOT9	downstream 10K|intron	intron	intron	2	3.660737e-05	3	3	1	1	0	1	1	0	0	1	2	1	0	0	0	0	14	4.927298e-06	6.834289e-06	0	0
chr2	218594765	218594785	chr2-17	  350.80	+	ENSG00000144580	CNOT9	3'UTR	3'UTR	3'UTR	1	0.001095718	3	3	3	3	2	2	1	1	1	5	2	3	1	1	2	4	37	1.478189e-05	6.834289e-06	0	0
chr2	219286363	219286383	chr2-10204	    7.49	+	ENSG00000135924	DNAJB2	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	2.728314e-05	0	1	2	1	1	1	1	0	0	1	2	0	0	0	0	0	10	0	1.366858e-05	1.891364e-06	0
chr2	222862476	222862496	chr2-18263	    4.41	+	ENSG00000123983	ACSL3	intron|CDS_Retained_intron	CDS_RI	intron	2	1.808187e-05	2	1	0	3	0	1	0	0	0	0	2	0	0	0	0	0	9	4.927298e-06	6.834289e-06	0	0
chr2	222877524	222877544	chr2-1763	   20.70	+	ENSG00000123983	ACSL3	intron|CDS_Retained_intron	CDS_RI	intron	2	5.753941e-05	3	3	2	3	1	2	1	1	1	3	2	1	0	0	0	0	23	4.927298e-06	0	1.891364e-06	0
chr2	224143909	224143929	chr2-38232	    2.64	-			TE|unannotated	TE	TE	2	9.068533e-06	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	4	0	0	3.782728e-06	2.093956e-06
chr2	224492626	224492646	chr2-11519	    5.73	-	ENSG00000036257	CUL3	intron	intron	intron	1	2.986369e-05	2	0	2	2	0	0	0	0	0	0	2	1	0	0	1	0	10	4.927298e-06	0	1.891364e-06	0
chr2	227343605	227343625	chr2-4408	   11.90	+	ENSG00000168958	MFF	intron|CDS_Retained_intron	CDS_RI	intron	2	2.5873e-05	2	3	2	2	1	1	0	0	0	2	2	0	0	0	0	0	15	0	0	1.891364e-06	2.093956e-06
chr2	227350085	227350105	chr2-8357	    7.05	+	ENSG00000168958	MFF	intron|CDS_Retained_intron	CDS_RI	intron	2	2.456653e-05	1	2	3	2	2	1	1	1	0	2	2	0	0	0	0	0	17	0	0	1.891364e-06	4.187912e-06
chr2	227527772	227527792	chr2-1147	   26.90	+	ENSG00000173744	AGFG1	intron	intron	intron	1	0.0001116083	3	3	3	3	1	2	1	0	1	2	2	2	0	1	1	0	25	4.927298e-06	6.834289e-06	0	0
chr2	227529890	227529910	chr2-327	   52.00	+	ENSG00000173744	AGFG1	intron	intron	intron	1	0.0001338236	3	3	3	3	1	1	1	0	1	3	2	1	0	0	1	1	24	0	0	1.891364e-06	1.046978e-05
chr2	227530090	227530110	chr2-5913	   10.60	+	ENSG00000173744	AGFG1	intron	intron	intron	1	2.613475e-05	1	2	1	3	2	1	1	0	0	1	2	0	0	0	0	0	14	0	0	1.891364e-06	2.093956e-06
chr2	227552684	227552704	chr2-1581	   19.80	+	ENSG00000173744	AGFG1	intron|Other	Other	Other	2	5.455131e-05	2	3	3	3	1	1	0	1	1	3	2	0	0	1	0	0	21	0	0	7.565455e-06	4.187912e-06
chr2	229180792	229180812	chr2-5241	    8.37	-	ENSG00000153823	PID1	intron	intron	intron	1	3.808058e-05	1	2	0	0	1	2	0	0	0	0	2	1	1	0	0	0	10	0	0	5.674092e-06	2.093956e-06
chr2	229191739	229191759	chr2-10577	    6.17	-	ENSG00000153823	PID1	intron	intron	intron	1	2.005841e-05	1	1	1	2	0	1	0	0	1	0	2	1	0	0	0	0	10	4.927298e-06	0	1.891364e-06	0
chr2	229224813	229224833	chr2-827	   41.40	-	ENSG00000153823	PID1	downstream 10K|intron	intron	intron	2	8.978512e-05	3	3	3	3	2	2	0	0	1	3	2	0	0	0	0	0	22	4.927298e-06	0	5.674092e-06	0
chr2	231105011	231105031	chr2-5576	   10.10	+	ENSG00000173692	PSMD1	intron|CDS_Retained_intron	CDS_RI	intron	2	3.556348e-05	3	1	1	1	0	1	1	0	0	3	2	0	0	0	0	0	13	4.927298e-06	6.834289e-06	0	0
chr2	231156689	231156709	chr2-798	   30.80	+	ENSG00000173692	PSMD1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	8.823915e-05	3	3	3	3	1	1	1	1	2	2	2	1	0	0	0	0	23	4.927298e-06	6.834289e-06	0	0
chr2	231454829	231454849	chr2-2	 1120.30	-	ENSG00000115053	NCL	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.003376752	3	3	3	3	2	2	2	2	2	5	2	2	2	3	3	4	43	0	0	1.702227e-05	3.350329e-05
chr2	231454925	231454945	chr2-350	   69.20	-	ENSG00000115053	NCL	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.000230212	1	3	3	3	2	2	1	1	2	4	2	1	1	0	2	5	33	4.927298e-06	6.834289e-06	0	0
chr2	231456451	231456471	chr2-104	  147.60	-	ENSG00000115053	NCL	downstream 10K|intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	4	0.0007669779	3	3	3	1	2	2	2	2	2	3	2	3	2	2	2	1	35	0	0	4.917546e-05	6.072472e-05
chr2	231460381	231460401	chr2-254	   87.70	-	ENSG00000115053	NCL	intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	3	0.0004569602	3	3	3	1	2	2	2	2	2	3	4	3	1	3	1	2	37	4.927298e-06	1.366858e-05	2.0805e-05	2.093956e-05
chr2	231502159	231502179	chr2-16997	    6.17	-	ENSG00000223198	RNU2-22P	intron|snRNA	snRNA	ncRNA	2	1.028687e-05	0	1	0	0	2	2	0	0	0	0	2	0	0	0	0	0	7	0	0	1.891364e-06	2.093956e-06
chr2	231555750	231555770	chr2-26837	    3.53	-			unannotated	UnAn	UnAn	1	1.45053e-05	0	1	0	0	1	1	0	0	0	1	2	0	0	0	0	0	6	0	6.834289e-06	0	4.187912e-06
chr2	232818074	232818094	chr2-8488	    6.61	+	ENSG00000204120	GIGYF2	intron|CDS_Retained_intron	CDS_RI	intron	2	6.920649e-05	2	2	2	1	0	1	1	1	0	1	2	0	0	0	0	2	15	0	0	1.891364e-06	2.093956e-06
chr2	232823381	232823401	chr2-7496	    7.49	+	ENSG00000204120	GIGYF2	intron|CDS_Retained_intron	CDS_RI	intron	2	2.348507e-05	2	2	0	3	2	1	1	0	0	1	2	0	0	0	0	0	14	4.927298e-06	6.834289e-06	0	0
chr2	233597606	233597626	chr2-26897	    3.53	+				UnAn	UnAn	0	1.783125e-05	1	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	7	4.927298e-06	6.834289e-06	0	0
chr2	235584917	235584937	chr2-408	   48.50	+	ENSG00000157985	AGAP1	intron|Other	Other	Other	2	9.006186e-05	3	3	3	3	1	1	0	0	0	3	2	0	0	0	1	0	20	0	0	3.782728e-06	2.093956e-06
chr2	236178443	236178463	chr2-51614	    2.20	-			unannotated	UnAn	UnAn	1	8.347471e-06	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	1.891364e-06	2.093956e-06
chr2	237628453	237628473	chr2-28228	    2.64	+	ENSG00000124831	LRRFIP1	intron|CDS_Retained_intron	CDS_RI	intron	2	1.111807e-05	1	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	7	4.927298e-06	0	0	2.093956e-06
chr2	238641846	238641866	chr2-22794	    3.53	-			unannotated	UnAn	UnAn	1	1.005154e-05	0	0	0	0	1	1	0	0	0	1	2	0	0	2	0	0	7	0	0	1.891364e-06	2.093956e-06
chr2	240542766	240542786	chr2-9666	    7.49	-	ENSG00000144504	ANKMY1	intron|CDS_Retained_intron	CDS_RI	intron	2	2.561451e-05	3	2	1	2	0	1	1	0	1	1	2	0	0	0	0	0	14	4.927298e-06	6.834289e-06	0	0
chr2	240592478	240592498	chr2-2049	   20.30	+	ENSG00000142330	CAPN10	CDS|intron|CDS_Retained_intron	CDS	CDS	3	5.326285e-05	3	3	2	2	1	1	1	0	1	1	2	0	0	0	1	1	19	4.927298e-06	6.834289e-06	0	0
chr2	241317553	241317573	chr2-53	  184.20	+	ENSG00000168385	SEPTIN2	5'UTR|intron|CDS_Retained_intron	5'UTR	5'UTR	3	0.0004231079	2	3	3	3	1	2	1	0	1	3	2	1	2	1	2	2	29	4.927298e-06	0	1.891364e-06	0
chr2	241501859	241501879	chr2-40815	    2.20	-	ENSG00000115694	STK25	5'UTR|intron|CDS_Retained_intron	5'UTR	5'UTR	3	1.400626e-05	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	6	0	6.834289e-06	3.782728e-06	0
chr20	   328532	   328552	chr20-1	  610.40	+	ENSG00000177732	SOX12	3'UTR|Other	3'UTR	3'UTR	2	0.001985403	3	3	3	3	2	2	2	0	2	4	2	2	0	2	3	4	37	0	0	1.891364e-05	1.88456e-05
chr20	   481109	   481129	chr20-945	   11.90	-	ENSG00000101266	CSNK2A1	3'UTR|intron	3'UTR	3'UTR	2	2.651164e-05	3	3	3	2	1	1	0	0	0	1	2	0	0	0	1	0	17	0	0	1.891364e-06	2.093956e-06
chr20	   483743	   483763	chr20-34	  118.10	-	ENSG00000101266	CSNK2A1	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	0.0004286403	3	3	3	3	2	2	1	1	2	4	2	0	1	1	3	4	35	0	6.834289e-06	0	2.093956e-06
chr20	   492484	   492504	chr20-3775	    4.41	-	ENSG00000101266	CSNK2A1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	1.429309e-05	1	1	0	3	0	0	0	0	0	2	2	0	0	0	0	0	9	4.927298e-06	0	1.891364e-06	0
chr20	  1133775	  1133795	chr20-2881	    4.85	+	ENSG00000125818	PSMF1	intron	intron	intron	1	2.244186e-05	1	1	1	1	1	0	1	0	0	0	2	0	0	0	0	0	8	4.927298e-06	0	1.891364e-06	0
chr20	  1329763	  1329783	chr20-1032	   10.10	+	ENSG00000234684	SDCBP2-AS1	intron|TE|lncRNA	lncRNA	ncRNA	3	3.397733e-05	3	3	1	3	0	0	0	0	0	1	2	0	0	0	1	0	14	4.927298e-06	6.834289e-06	0	0
chr20	  1362108	  1362128	chr20-329	   33.50	+	ENSG00000229728		intron|lncRNA	lncRNA	ncRNA	2	9.315924e-05	3	3	2	3	1	1	1	1	1	2	2	1	0	0	1	0	22	4.927298e-06	1.366858e-05	0	0
chr20	  2130603	  2130623	chr20-1772	    6.61	+	ENSG00000125834	STK35	intron	intron	intron	1	2.654428e-05	3	3	1	2	1	1	0	0	1	0	2	0	0	0	0	0	14	0	6.834289e-06	0	2.093956e-06
chr20	  2462969	  2462989	chr20-103	  264.00	-	ENSG00000125835	SNRPB	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0009993643	3	3	3	1	2	2	2	2	2	3	4	4	3	4	4	3	45	1.970919e-05	2.733716e-05	1.323955e-05	1.675165e-05
chr20	  2654239	  2654259	chr20-147	   63.90	+	ENSG00000101361	NOP56	intron|snoRNA	snoRNA	snoRNA	2	0.000218043	3	3	1	1	2	2	2	1	1	2	2	3	1	1	1	0	26	0	0	1.134818e-05	6.281867e-06
chr20	  2656649	  2656669	chr20-82	  153.80	+	ENSG00000101361	NOP56	intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	3	0.0005715921	3	3	3	3	2	2	2	0	3	3	3	2	2	2	0	1	34	0	6.834289e-06	1.702227e-05	2.303351e-05
chr20	  2656966	  2656986	chr20-18	  368.00	+	ENSG00000101361	NOP56	intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	3	0.001432618	3	3	2	0	2	2	2	1	3	3	2	2	2	2	2	1	32	0	0	0.0001115905	7.11945e-05
chr20	  3014801	  3014821	chr20-9939	    3.08	+	ENSG00000132670	PTPRA	intron	intron	intron	1	1.734847e-05	0	0	2	0	1	0	0	0	0	1	2	0	0	0	0	0	6	4.927298e-06	6.834289e-06	0	0
chr20	  3179025	  3179045	chr20-988	   10.10	-				UnAn	UnAn	0	3.172811e-05	2	3	2	2	0	1	0	1	1	2	2	0	0	0	0	1	17	0	6.834289e-06	1.891364e-06	0
chr20	  3514375	  3514395	chr20-6290	    2.20	+	ENSG00000088812	ATRN	intron|TE	TE	TE	2	1.368978e-05	1	1	1	2	1	0	0	0	0	0	2	0	0	0	0	0	8	0	6.834289e-06	1.891364e-06	0
