chr	start	end	name	score	strand	gene	external_gene_name	annotation	finalized_annotation	grouped_annotation	annotation_count	TOTAL_TagCount	Nuc_F_M_BC	Nuc_F_S_BC	Cyto_F_M_BC	Cyto_F_S_BC	NLS_I_M_BC	NLS_I_S_BC	NES_I_M_BC	NES_I_S_BC	G3BP_I_M_BC	G3BP_I_S_BC	NLS_E_M_BC	NLS_E_S_BC	NES_E_M_BC	NES_E_S_BC	G3BP_E_M_BC	G3BP_E_S_BC	TOTAL_BC	NLS_I_M_1	NLS_I_M_2	NES_I_M_1	NES_I_M_2	G3BP_I_M_1	G3BP_I_M_2	G3BP_I_M_3	G3BP_I_M_4
chr3	  9456072	  9456092	chr3-316	   71.80	+	ENSG00000168137	SETD5	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0002005044	3	3	3	3	2	2	1	1	2	4	2	1	1	0	1	1	30	2.470029e-06	2.287739e-06	1.198716e-06	0	0	9.487936e-06	3.920211e-06	0
chr3	  9457754	  9457774	chr3-229	   59.90	+	ENSG00000168137	SETD5	downstream 10K|intron|Other|CDS_Retained_intron	Other	Other	4	0.0001457259	3	3	3	3	2	2	1	1	2	3	1	2	0	0	0	0	26	3.705044e-06	1.906449e-06	3.596148e-06	0	0	4.743968e-06	2.613474e-06	0
chr3	  9459385	  9459405	chr3-4956	   10.60	+	ENSG00000168137	SETD5	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	2.482886e-05	3	3	1	2	2	1	1	0	1	2	0	0	0	0	0	0	16	6.175073e-07	3.812898e-07	2.397432e-06	0	0	0	3.920211e-06	0
chr3	  9460448	  9460468	chr3-132	   92.50	+	ENSG00000168137	SETD5	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0002458642	3	3	3	3	2	2	1	1	1	3	1	2	1	1	0	0	27	8.645102e-06	3.812898e-07	5.99358e-06	0	0	0	6.533684e-06	0
chr3	  9460799	  9460819	chr3-6657	    7.93	+	ENSG00000168137	SETD5	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	2.157585e-05	1	1	2	3	2	0	1	0	1	1	0	0	0	0	0	0	12	1.235015e-06	3.812898e-07	1.198716e-06	0	0	4.743968e-06	0	0
chr3	  9462949	  9462969	chr3-790	   41.90	+	ENSG00000168137	SETD5	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0001467927	3	3	3	3	2	1	1	1	3	3	1	1	0	0	0	0	25	3.705044e-06	3.812898e-07	1.198716e-06	0	5.063804e-05	9.487936e-06	3.920211e-06	0
chr3	  9463646	  9463666	chr3-5856	    9.25	+	ENSG00000168137	SETD5	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	4.066913e-05	3	1	2	3	2	1	1	1	1	1	0	0	0	1	0	1	18	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	  9464240	  9464260	chr3-3615	   13.20	+	ENSG00000168137	SETD5	intron|CDS_Retained_intron	CDS_RI	intron	2	0.0001199219	3	2	1	3	1	1	1	1	2	3	1	2	1	0	0	1	23	3.087537e-06	0	7.192296e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	  9464283	  9464303	chr3-1765	   23.40	+	ENSG00000168137	SETD5	intron|CDS_Retained_intron	CDS_RI	intron	2	5.813052e-05	1	3	1	3	2	1	1	1	1	3	1	2	0	0	0	0	20	5.557566e-06	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr3	  9466452	  9466472	chr3-164	   98.70	+	ENSG00000168137	SETD5	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0003493772	3	3	3	3	2	2	2	1	2	4	3	3	0	0	2	1	34	1.111513e-05	7.625796e-07	1.438459e-05	8.267059e-06	0	4.743968e-06	3.920211e-06	0
chr3	  9466586	  9466606	chr3-9660	    6.17	+	ENSG00000168137	SETD5	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	2.286209e-05	2	2	2	1	2	1	1	0	1	2	1	0	0	0	0	0	15	1.235015e-06	3.812898e-07	1.198716e-06	0	0	0	3.920211e-06	0
chr3	  9468386	  9468406	chr3-7501	    7.49	+	ENSG00000168137	SETD5	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	3.444926e-05	3	2	2	2	2	1	1	0	1	1	1	0	0	0	0	0	16	1.852522e-06	1.525159e-06	0	8.267059e-06	0	0	1.306737e-06	0
chr3	  9468467	  9468487	chr3-133	  118.10	+	ENSG00000168137	SETD5	downstream 10K|intron|Other|CDS_Retained_intron	Other	Other	4	0.0003347631	3	3	3	3	1	1	1	1	2	3	2	2	0	1	1	0	27	9.26261e-06	0	4.794864e-06	0	0	1.42319e-05	3.920211e-06	0
chr3	  9476549	  9476569	chr3-8105	    7.05	+	ENSG00000168137	SETD5	3'UTR|intron	3'UTR	3'UTR	2	0.0002244959	3	3	1	3	1	1	2	0	1	1	0	0	0	0	1	0	17	0	7.625796e-07	1.198716e-06	8.267059e-06	0	0	0	4.44919e-05
chr3	  9477403	  9477423	chr3-159	   82.90	+	ENSG00000168137	SETD5	3'UTR|intron	3'UTR	3'UTR	2	0.0003734911	3	3	3	3	2	2	2	1	1	3	3	2	1	2	0	4	35	1.482018e-05	3.812898e-07	1.078844e-05	8.267059e-06	0	0	9.147158e-06	0
chr3	  9477640	  9477660	chr3-4549	   13.70	+	ENSG00000168137	SETD5	3'UTR|intron	3'UTR	3'UTR	2	3.699421e-05	3	3	2	2	2	1	1	0	1	2	1	1	0	0	0	1	20	1.852522e-06	3.812898e-07	1.198716e-06	0	0	0	3.920211e-06	0
chr3	  9806471	  9806491	chr3-109	  146.30	+	ENSG00000241553	ARPC4	3'UTR|intron	3'UTR	3'UTR	2	0.0004212183	3	3	3	3	2	2	1	1	2	4	1	0	1	2	1	3	32	5.557566e-06	7.625796e-07	7.192296e-06	0	5.063804e-05	0	2.613474e-06	0
chr3	  9806536	  9806556	chr3-6	 1382.10	+	ENSG00000241553	ARPC4	3'UTR|intron|Other	3'UTR	3'UTR	3	0.003940336	3	3	3	3	2	2	2	2	2	4	2	4	3	3	3	6	47	1.543768e-05	9.150955e-06	1.318588e-05	3.306824e-05	0	9.487936e-06	1.437411e-05	0
chr3	  9996872	  9996892	chr3-1744	   22.50	+	ENSG00000291224		intron|lncRNA	lncRNA	ncRNA	2	4.545751e-05	2	3	3	3	1	1	1	0	2	1	0	0	0	0	0	0	17	3.087537e-06	0	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	 10041330	 10041350	chr3-1935	   21.60	+	ENSG00000144554	FANCD2	3'UTR|intron|TE	3'UTR	3'UTR	3	5.661582e-05	3	2	2	3	2	1	1	1	2	4	1	0	0	0	0	0	22	3.087537e-06	3.812898e-07	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	 10087300	 10087320	chr3-553	   40.10	+	ENSG00000144554	FANCD2	intron|Other|CDS_Retained_intron	Other	Other	3	0.0001410994	3	3	3	3	2	1	1	0	2	2	0	1	0	0	0	2	23	1.235015e-06	3.812898e-07	5.99358e-06	0	0	9.487936e-06	2.613474e-06	0
chr3	 10090312	 10090332	chr3-939	   33.50	+	ENSG00000144554	FANCD2	CDS|intron|CDS_Retained_intron	CDS	CDS	3	0.0001381847	3	3	3	3	2	1	1	1	1	4	2	0	0	0	0	0	24	6.175073e-07	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr3	 10101398	 10101418	chr3-32	  458.30	+	ENSG00000144554	FANCD2	3'UTR	3'UTR	3'UTR	1	0.001068273	3	3	3	3	2	2	1	1	2	4	2	0	1	1	2	5	35	4.322551e-06	7.625796e-07	1.078844e-05	0	0	4.743968e-06	2.613474e-06	0
chr3	 10121555	 10121575	chr3-13910	    5.29	+	ENSG00000254999	BRK1	intron	intron	intron	1	9.353519e-06	1	0	0	1	2	0	1	0	1	1	0	0	0	0	0	0	7	2.470029e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 10150555	 10150575	chr3-3387	   11.90	+	ENSG00000134086	VHL	3'UTR	3'UTR	3'UTR	1	5.69003e-05	0	0	2	3	2	2	1	1	1	2	0	1	0	1	0	1	17	3.087537e-06	1.143869e-06	3.596148e-06	0	0	0	3.920211e-06	0
chr3	 10152809	 10152829	chr3-1327	   30.00	+	ENSG00000134086	VHL	3'UTR	3'UTR	3'UTR	1	8.542984e-05	2	3	3	3	1	1	1	0	2	3	0	0	1	1	0	0	21	1.235015e-06	0	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	 10153493	 10153513	chr3-1362	   26.00	+	ENSG00000134086	VHL	3'UTR	3'UTR	3'UTR	1	6.982205e-05	2	3	3	3	2	2	1	1	2	2	2	1	0	0	0	0	24	6.175073e-07	3.812898e-07	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	 10153539	 10153559	chr3-153	  146.30	+	ENSG00000134086	VHL	3'UTR	3'UTR	3'UTR	1	0.0004244702	3	3	3	3	2	2	1	1	1	4	0	0	1	2	1	4	31	1.296765e-05	7.625796e-07	7.192296e-06	0	0	0	2.613474e-06	0
chr3	 10153629	 10153649	chr3-34	  311.60	+	ENSG00000134086	VHL	3'UTR	3'UTR	3'UTR	1	0.001510601	3	3	3	3	2	2	2	2	3	4	4	3	2	3	3	5	47	3.272789e-05	8.388376e-06	1.917945e-05	1.653412e-05	5.063804e-05	3.795174e-05	2.352126e-05	0
chr3	 10297433	 10297453	chr3-2100	   20.70	+				UnAn	UnAn	0	0.0003043706	3	3	3	2	1	2	1	1	2	3	0	1	1	0	3	0	26	1.235015e-06	0	4.794864e-06	0	0	4.743968e-06	2.613474e-06	0
chr3	 10311010	 10311030	chr3-1380	   21.20	-	ENSG00000157020	SEC13	intron|CDS_Retained_intron	CDS_RI	intron	2	8.22573e-05	3	3	3	2	1	1	1	1	2	1	1	0	1	0	0	0	20	3.087537e-06	0	1.198716e-06	0	0	4.743968e-06	2.613474e-06	0
chr3	 10327212	 10327232	chr3-2773	   16.70	-	ENSG00000157087	ATP2B2	3'UTR	3'UTR	3'UTR	1	4.242084e-05	2	2	3	3	2	1	1	1	1	1	0	0	0	0	1	0	18	2.470029e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 10327495	 10327515	chr3-268	   63.50	-	ENSG00000157087	ATP2B2	3'UTR	3'UTR	3'UTR	1	0.0001904222	3	3	3	3	2	2	2	1	1	3	0	0	0	2	1	2	28	4.940059e-06	1.906449e-06	1.198716e-06	8.267059e-06	0	0	3.920211e-06	0
chr3	 10328240	 10328260	chr3-6585	    6.61	-	ENSG00000157087	ATP2B2	3'UTR	3'UTR	3'UTR	1	4.263192e-05	1	2	1	1	2	1	1	1	1	2	0	1	0	0	0	1	15	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 10372981	 10373001	chr3-5074	   10.60	-	ENSG00000157087	ATP2B2	intron	intron	intron	1	2.314346e-05	2	2	3	3	2	0	1	0	1	1	0	0	0	0	0	0	15	6.175073e-07	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 10447826	 10447846	chr3-2810	   22.90	-	ENSG00000157087	ATP2B2	intron|CDS_Retained_intron	CDS_RI	intron	2	5.394488e-05	3	3	3	3	2	1	0	1	2	1	1	0	0	0	0	0	20	1.852522e-06	3.812898e-07	0	0	0	4.743968e-06	3.920211e-06	0
chr3	 11349943	 11349963	chr3-1440	   19.80	+	ENSG00000197548	ATG7	downstream 10K|intron	intron	intron	2	5.928853e-05	3	2	3	3	1	1	1	1	2	1	2	0	0	0	0	0	20	2.470029e-06	0	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	 11815947	 11815967	chr3-445	   45.40	-	ENSG00000144559	TAMM41	downstream 10K|intron	intron	intron	2	0.0001947892	3	3	3	3	2	2	2	1	2	3	1	1	0	0	2	1	29	3.087537e-06	1.906449e-06	7.192296e-06	8.267059e-06	0	4.743968e-06	9.147158e-06	0
chr3	 12072020	 12072040	chr3-1309	   25.60	+	ENSG00000157152	SYN2	intron	intron	intron	1	0.0001050721	1	2	3	3	2	1	1	1	1	3	0	1	1	0	0	2	22	3.087537e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 12155039	 12155059	chr3-2730	   55.10	-	ENSG00000157150	TIMP4	intron	intron	intron	1	0.0001931486	1	3	3	3	2	2	1	1	1	2	1	2	0	2	1	1	26	3.705044e-06	2.669029e-06	3.596148e-06	0	0	0	3.920211e-06	0
chr3	 12334917	 12334937	chr3-8631	    6.61	+	ENSG00000132170	PPARG	intron|CDS_Retained_intron	CDS_RI	intron	2	2.54078e-05	2	1	2	3	1	1	1	0	2	1	0	0	0	0	1	0	15	1.235015e-06	0	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	 12529935	 12529955	chr3-1027	   27.80	+	ENSG00000154743	TSEN2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	6.019248e-05	3	3	3	3	2	2	1	1	1	1	0	0	0	0	2	0	22	1.235015e-06	1.143869e-06	2.397432e-06	0	0	4.743968e-06	0	0
chr3	 12583660	 12583680	chr3-30	  381.70	-	ENSG00000132155	RAF1	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.001341529	3	3	3	3	2	2	1	1	2	4	2	4	1	4	3	6	44	2.964035e-05	2.669029e-06	2.517303e-05	0	0	4.743968e-06	2.4828e-05	0
chr3	 12603300	 12603320	chr3-515	   38.80	-	ENSG00000132155	RAF1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0001013723	3	3	2	3	2	2	1	1	1	3	1	0	0	1	1	0	24	2.470029e-06	3.812898e-07	2.397432e-06	0	0	0	2.613474e-06	0
chr3	 12603599	 12603619	chr3-3349	   13.20	-	ENSG00000132155	RAF1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	4.532854e-05	3	3	2	3	1	2	1	0	2	1	0	1	0	0	0	0	19	1.235015e-06	0	1.198716e-06	0	0	4.743968e-06	2.613474e-06	0
chr3	 12638692	 12638712	chr3-5227	    8.81	-	ENSG00000132155	RAF1	intron|CDS_Retained_intron	CDS_RI	intron	2	2.649186e-05	2	1	1	2	2	1	1	0	1	0	2	0	0	0	0	0	13	6.175073e-07	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr3	 12648264	 12648284	chr3-403	   45.80	-	ENSG00000132155	RAF1	intron|CDS_Retained_intron	CDS_RI	intron	2	0.0001599116	3	3	3	3	2	2	0	0	2	3	1	2	0	0	1	1	26	3.705044e-06	2.669029e-06	0	0	0	9.487936e-06	2.613474e-06	0
chr3	 12657840	 12657860	chr3-1096	   27.30	-	ENSG00000132155	RAF1	intron|TE|CDS_Retained_intron	TE	TE	3	7.524575e-05	3	2	3	3	2	1	1	0	2	3	1	0	0	0	1	0	22	2.470029e-06	3.812898e-07	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	 12902616	 12902636	chr3-2948	   14.50	-	ENSG00000144711	IQSEC1	intron	intron	intron	1	4.780207e-05	3	3	2	2	2	1	1	0	1	0	0	0	0	0	0	1	16	6.175073e-07	3.812898e-07	2.397432e-06	0	0	0	2.613474e-06	0
chr3	 12907199	 12907219	chr3-1680	   22.90	-	ENSG00000144711	IQSEC1	intron	intron	intron	1	8.183034e-05	3	2	3	3	2	1	1	1	1	1	1	2	0	0	0	1	22	4.322551e-06	7.625796e-07	2.397432e-06	0	0	0	6.533684e-06	0
chr3	 13037734	 13037754	chr3-1247	   24.70	-	ENSG00000144711	IQSEC1	intron	intron	intron	1	5.889872e-05	3	3	3	3	2	1	1	0	1	2	1	1	0	0	0	0	21	6.175073e-07	3.812898e-07	4.794864e-06	0	0	4.743968e-06	0	0
chr3	 13063983	 13064003	chr3-471	   45.00	-	ENSG00000144711	IQSEC1	intron|TE	TE	TE	2	0.0001029832	3	3	3	3	1	2	1	1	2	3	1	1	0	0	1	0	25	2.470029e-06	0	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	 13118228	 13118248	chr3-11213	    6.17	-	ENSG00000144711	IQSEC1	intron	intron	intron	1	4.556491e-05	2	2	0	0	2	1	1	1	1	1	0	0	0	1	0	0	12	1.235015e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 13129508	 13129528	chr3-2347	   15.90	-	ENSG00000144711	IQSEC1	intron|TE	TE	TE	2	3.357509e-05	3	3	2	2	2	2	1	0	1	2	0	0	0	0	0	0	18	1.235015e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 13350286	 13350306	chr3-2483	   17.20	-	ENSG00000132182	NUP210	intron|CDS_Retained_intron	CDS_RI	intron	2	4.487361e-05	3	3	1	3	1	1	1	0	2	2	0	0	0	0	1	0	18	2.470029e-06	0	3.596148e-06	0	0	4.743968e-06	2.613474e-06	0
chr3	 13351003	 13351023	chr3-14619	    4.85	-	ENSG00000132182	NUP210	intron|CDS_Retained_intron	CDS_RI	intron	2	2.165437e-05	3	1	3	2	1	0	2	0	1	0	0	0	0	0	0	0	13	6.175073e-07	0	1.198716e-06	8.267059e-06	0	0	1.306737e-06	0
chr3	 13351120	 13351140	chr3-2077	   15.90	-	ENSG00000132182	NUP210	intron|CDS_Retained_intron	CDS_RI	intron	2	5.480288e-05	3	3	2	3	2	1	1	0	1	2	1	1	0	0	1	1	22	1.235015e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 14160222	 14160242	chr3-623	   42.70	-	ENSG00000154767	XPC	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0001031111	3	3	3	3	2	2	1	1	1	2	0	3	0	0	1	0	25	5.557566e-06	7.625796e-07	7.192296e-06	0	0	0	5.226948e-06	0
chr3	 14485118	 14485138	chr3-55	  323.00	+	ENSG00000131389	SLC6A6	3'UTR	3'UTR	3'UTR	1	0.0009582303	3	3	3	3	2	2	1	1	2	4	2	3	1	1	2	4	37	1.358516e-05	3.050318e-06	1.438459e-05	0	0	1.42319e-05	1.04539e-05	0
chr3	 14485207	 14485227	chr3-1020	   25.60	+	ENSG00000131389	SLC6A6	3'UTR	3'UTR	3'UTR	1	0.000124674	3	3	3	3	2	1	2	0	1	3	0	2	0	0	0	3	26	2.470029e-06	7.625796e-07	1.198716e-06	8.267059e-06	0	0	3.920211e-06	0
chr3	 14485330	 14485350	chr3-100	  104.90	+	ENSG00000131389	SLC6A6	3'UTR	3'UTR	3'UTR	1	0.0005105952	3	3	3	3	2	2	2	1	3	3	0	2	0	1	2	3	33	6.792581e-06	2.287739e-06	7.192296e-06	8.267059e-06	0	4.743968e-06	6.533684e-06	4.44919e-05
chr3	 14488926	 14488946	chr3-4	  492.30	+	ENSG00000131389	SLC6A6	3'UTR	3'UTR	3'UTR	1	0.001706175	3	3	3	3	2	2	1	2	2	3	2	2	1	3	2	5	39	1.543768e-05	3.050318e-06	1.558331e-05	0	0	4.743968e-06	1.960105e-05	0
chr3	 14489294	 14489314	chr3-786	   31.30	+	ENSG00000131389	SLC6A6	3'UTR	3'UTR	3'UTR	1	8.400907e-05	3	3	3	3	1	2	1	1	2	3	0	0	0	0	0	2	24	2.470029e-06	0	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr3	 14943880	 14943900	chr3-969	   27.30	-	ENSG00000225733	FGD5-AS1	intron|lncRNA	lncRNA	ncRNA	2	8.438354e-05	1	3	3	3	2	1	1	0	1	3	0	3	0	0	0	3	24	1.852522e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 14944117	 14944137	chr3-905	   34.80	-	ENSG00000225733	FGD5-AS1	intron|lncRNA	lncRNA	ncRNA	2	0.0001904486	2	3	3	3	2	1	1	1	1	3	1	2	0	1	0	3	27	1.235015e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 14944370	 14944390	chr3-482	   49.40	-	ENSG00000225733	FGD5-AS1	intron|lncRNA	lncRNA	ncRNA	2	0.0001109466	3	3	3	3	1	2	1	1	2	3	0	0	0	0	1	1	24	1.235015e-06	0	4.794864e-06	0	0	4.743968e-06	2.613474e-06	0
chr3	 14944969	 14944989	chr3-191	   75.80	-	ENSG00000225733	FGD5-AS1	intron|TE|lncRNA	lncRNA	ncRNA	3	0.0002562579	3	3	3	3	1	1	1	1	2	3	1	0	0	1	1	1	25	6.792581e-06	0	5.99358e-06	0	0	9.487936e-06	7.840421e-06	0
chr3	 14962716	 14962736	chr3-3389	   13.70	+	ENSG00000177463	NR2C2	intron|CDS_Retained_intron	CDS_RI	intron	2	5.69184e-05	3	2	3	3	2	2	2	1	1	3	0	1	0	0	1	0	24	1.235015e-06	3.812898e-07	1.198716e-06	8.267059e-06	0	0	1.306737e-06	0
chr3	 15234759	 15234779	chr3-3193	   14.50	+	ENSG00000131375	CAPN7	intron	intron	intron	1	2.928781e-05	3	3	0	3	2	0	1	1	1	1	0	0	0	0	0	0	15	1.852522e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 15251839	 15251859	chr3-7729	    7.49	+	ENSG00000131375	CAPN7	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	5.372462e-05	1	1	2	1	2	2	1	0	1	1	0	0	1	0	0	1	14	1.852522e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 15562151	 15562171	chr3-7934	    7.05	-	ENSG00000131373	HACL1	downstream 10K|intron	intron	intron	2	3.317177e-05	3	2	2	2	2	1	1	0	1	2	1	1	0	0	0	0	18	6.175073e-07	3.812898e-07	1.198716e-06	0	0	4.743968e-06	0	0
chr3	 15638111	 15638131	chr3-254	   67.40	-			unannotated	UnAn	UnAn	1	0.0002012057	2	3	3	3	1	2	2	2	2	3	2	2	0	1	0	3	31	1.852522e-06	0	4.794864e-06	8.267059e-06	0	4.743968e-06	1.306737e-06	0
chr3	 15645856	 15645876	chr3-18	  327.00	+	ENSG00000169814	BTD	3'UTR|intron|Other	3'UTR	3'UTR	3	0.001225889	3	3	3	3	2	2	2	1	2	4	3	2	1	2	4	5	42	3.149287e-05	1.906449e-06	3.955763e-05	1.653412e-05	0	1.897587e-05	1.437411e-05	0
chr3	 15650274	 15650294	chr3-88	  108.90	+	ENSG00000169814	BTD	3'UTR|intron	3'UTR	3'UTR	2	0.0002826777	3	3	3	3	2	2	2	1	2	3	1	0	0	1	1	3	30	3.705044e-06	7.625796e-07	1.198716e-06	8.267059e-06	0	4.743968e-06	6.533684e-06	0
chr3	 15768096	 15768116	chr3-27470	    3.08	-	ENSG00000206560	ANKRD28	intron|CDS_Retained_intron	CDS_RI	intron	2	1.193597e-05	1	0	1	0	2	0	1	1	1	0	0	0	0	0	0	0	7	6.175073e-07	3.812898e-07	1.198716e-06	0	0	4.743968e-06	0	0
chr3	 15774459	 15774479	chr3-7720	    8.37	-	ENSG00000206560	ANKRD28	intron|CDS_Retained_intron	CDS_RI	intron	2	3.000697e-05	2	1	1	3	1	1	1	1	2	0	0	1	0	0	0	0	14	1.235015e-06	0	1.198716e-06	0	0	4.743968e-06	2.613474e-06	0
chr3	 15793609	 15793629	chr3-510	   38.80	-	ENSG00000206560	ANKRD28	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0001271131	3	3	3	3	2	2	1	1	2	2	2	1	0	0	0	0	25	5.557566e-06	1.143869e-06	2.397432e-06	0	0	4.743968e-06	2.613474e-06	0
chr3	 15797007	 15797027	chr3-318	   59.10	-	ENSG00000206560	ANKRD28	5'UTR|intron	5'UTR	5'UTR	2	0.0001665815	3	3	3	3	2	1	1	1	2	4	0	0	1	0	2	0	26	2.470029e-06	3.812898e-07	4.794864e-06	0	0	4.743968e-06	5.226948e-06	0
chr3	 15797177	 15797197	chr3-124	   95.20	-	ENSG00000206560	ANKRD28	5'UTR|intron	5'UTR	5'UTR	2	0.00026371	3	3	3	3	2	2	1	1	1	4	2	2	0	1	2	0	30	6.792581e-06	3.812898e-07	4.794864e-06	0	0	0	5.226948e-06	0
chr3	 15799290	 15799310	chr3-1272	   26.40	-	ENSG00000206560	ANKRD28	intron	intron	intron	1	6.178359e-05	3	3	3	3	2	2	1	0	1	2	1	0	0	0	0	0	21	1.852522e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 15814460	 15814480	chr3-5239	    9.25	-	ENSG00000206560	ANKRD28	intron	intron	intron	1	2.449691e-05	2	2	1	3	2	1	0	1	2	1	0	0	0	0	1	0	16	6.175073e-07	7.625796e-07	0	0	0	4.743968e-06	2.613474e-06	0
chr3	 15820314	 15820334	chr3-3753	   12.30	-	ENSG00000206560	ANKRD28	intron	intron	intron	1	3.806466e-05	3	3	1	3	2	1	0	0	2	2	0	0	0	0	1	0	18	6.175073e-07	3.812898e-07	0	0	0	9.487936e-06	1.306737e-06	0
chr3	 15837449	 15837469	chr3-2845	   12.30	-	ENSG00000206560	ANKRD28	intron	intron	intron	1	4.312407e-05	2	3	2	2	2	1	1	0	1	2	1	1	0	0	1	0	19	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 15842523	 15842543	chr3-6580	    7.05	-	ENSG00000206560	ANKRD28	intron	intron	intron	1	3.342361e-05	3	3	3	3	2	1	1	1	1	2	0	1	0	0	1	0	22	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 15855469	 15855489	chr3-4243	   11.90	-	ENSG00000206560	ANKRD28	intron	intron	intron	1	4.366087e-05	2	3	2	3	2	1	1	1	1	2	1	0	0	0	0	0	19	1.852522e-06	3.812898e-07	3.596148e-06	0	0	0	1.306737e-06	0
chr3	 16306208	 16306228	chr3-1266	   30.00	+	ENSG00000154814	OXNAD1	downstream 10K|intron	intron	intron	2	9.749547e-05	3	3	2	3	2	2	2	0	2	3	1	2	0	0	0	1	26	1.852522e-06	3.812898e-07	7.192296e-06	8.267059e-06	0	4.743968e-06	1.306737e-06	0
chr3	 16333578	 16333598	chr3-846	   35.30	+	ENSG00000154814	OXNAD1	intron	intron	intron	1	8.809552e-05	3	3	3	3	2	1	1	1	1	3	0	1	0	0	0	1	23	3.087537e-06	7.625796e-07	2.397432e-06	0	0	0	6.533684e-06	0
chr3	 17157696	 17157716	chr3-27	  258.30	-	ENSG00000131374	TBC1D5	3'UTR	3'UTR	3'UTR	1	0.0006454654	3	3	3	3	2	2	1	1	2	3	1	2	1	1	2	5	35	1.852522e-06	1.525159e-06	2.397432e-06	0	0	9.487936e-06	1.306737e-06	0
chr3	 17180901	 17180921	chr3-1019	   23.80	-	ENSG00000131374	TBC1D5	downstream 10K|intron	intron	intron	2	0.0001011422	3	2	3	1	2	2	1	0	1	3	0	0	0	0	1	1	20	1.852522e-06	1.906449e-06	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 17194820	 17194840	chr3-4035	   11.50	-	ENSG00000131374	TBC1D5	intron	intron	intron	1	2.478656e-05	3	3	1	3	2	2	1	0	1	0	0	0	0	0	0	0	16	2.470029e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 17333160	 17333180	chr3-14473	    4.41	-	ENSG00000131374	TBC1D5	intron	intron	intron	1	2.714674e-05	2	2	2	1	2	1	1	0	1	0	0	1	0	0	0	0	13	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr3	 17366463	 17366483	chr3-14485	    4.41	-	ENSG00000131374	TBC1D5	intron	intron	intron	1	1.190135e-05	1	2	1	1	2	1	1	0	1	1	0	0	0	0	0	0	11	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
